nu_cm^-1,lambda_nm,k_cm^-1,sigma_cm2_per_molecule
10583.049545,944.9072271162651,3.685115907527643e-23,1.446139695985305e-42
10583.039545,944.9081199667766,3.6850136501440395e-23,1.4460995674071682e-42
10583.029545,944.9090128189754,3.684911380308969e-23,1.4460594339427377e-42
10583.019545,944.9099056728616,3.68480909801802e-23,1.446019295590282e-42
10583.009544999999,944.9107985284352,3.6847068032667546e-23,1.4459791523480586e-42
10582.999544999999,944.911691385696,3.6846044960506575e-23,1.445939004214297e-42
10582.989544999999,944.9125842446442,3.6845021763653466e-23,1.4458988511872763e-42
10582.979545,944.9134771052796,3.6843998442063944e-23,1.4458586932652597e-42
10582.969545,944.9143699676025,3.6842974995693e-23,1.4458185304464806e-42
10582.959545,944.9152628316128,3.684195142449635e-23,1.4457783627292014e-42
10582.949545,944.9161556973104,3.684092772842985e-23,1.44573819011169e-42
10582.939545,944.9170485646954,3.683990390744857e-23,1.4456980125921825e-42
10582.929544999999,944.9179414337679,3.683887996150841e-23,1.445657830168949e-42
10582.919544999999,944.9188343045275,3.6837855890565536e-23,1.445617642840269e-42
10582.909544999999,944.9197271769747,3.6836831694574684e-23,1.4455774506043667e-42
10582.899545,944.920620051109,3.6835807373491885e-23,1.4455372534595157e-42
10582.889545,944.921512926931,3.68347829272727e-23,1.4454970514039728e-42
10582.879545,944.9224058044402,3.683375835587255e-23,1.4454568444359884e-42
10582.869545,944.923298683637,3.6832733659247505e-23,1.4454166325538385e-42
10582.859545,944.9241915645212,3.6831708837353096e-23,1.4453764157557782e-42
10582.849545,944.9250844470927,3.6830683890144477e-23,1.4453361940400474e-42
10582.839544999999,944.9259773313515,3.6829658817577866e-23,1.445295967404928e-42
10582.829544999999,944.926870217298,3.682863361960881e-23,1.4452557358486763e-42
10582.819544999998,944.9277631049317,3.682760829619285e-23,1.445215499369546e-42
10582.809545,944.9286559942528,3.682658284728588e-23,1.4451752579658078e-42
10582.799545,944.9295488852614,3.682555727284338e-23,1.445135011635714e-42
10582.789545,944.9304417779575,3.6824531572821086e-23,1.4450947603775273e-42
10582.779545,944.9313346723411,3.682350574717486e-23,1.4450545041895162e-42
10582.769545,944.932227568412,3.68224797958602e-23,1.4450142430699337e-42
10582.759544999999,944.9331204661705,3.682145371883298e-23,1.4449739770170487e-42
10582.749544999999,944.9340133656165,3.6820427516049033e-23,1.4449337060291278e-42
10582.739544999999,944.9349062667497,3.681940118746381e-23,1.4448934301044225e-42
10582.729545,944.9357991695705,3.68183747330336e-23,1.444853149241218e-42
10582.719545,944.9366920740788,3.68173481527132e-23,1.4448128634377398e-42
10582.709545,944.9375849802746,3.681632144645925e-23,1.4447725726922863e-42
10582.699545,944.9384778881579,3.681529461422713e-23,1.4447322770031074e-42
10582.689545,944.9393707977285,3.681426765597277e-23,1.444691976368473e-42
10582.679544999999,944.9402637089869,3.681324057165181e-23,1.4446516707866423e-42
10582.669544999999,944.9411566219326,3.6812213361220113e-23,1.4446113602558832e-42
10582.659544999999,944.9420495365658,3.681118602463339e-23,1.4445710447744582e-42
10582.649545,944.9429424528864,3.6810158561847766e-23,1.4445307243406447e-42
10582.639545,944.9438353708947,3.6809130972818866e-23,1.444490398952702e-42
10582.629545,944.9447282905904,3.68081032575023e-23,1.444450068608888e-42
10582.619545,944.9456212119738,3.6807075415853987e-23,1.444409733307472e-42
10582.609545,944.9465141350446,3.6806047447830145e-23,1.4443693930467374e-42
10582.599545,944.947407059803,3.6805019353386364e-23,1.44432904782494e-42
10582.589544999999,944.9482999862489,3.680399113247805e-23,1.444288697640331e-42
10582.579544999999,944.9491929143824,3.6802962785061904e-23,1.44424834249121e-42
10582.569544999998,944.9500858442033,3.680193431109308e-23,1.4442079823758183e-42
10582.559545,944.9509787757116,3.6800905710528263e-23,1.4441676172924555e-42
10582.549545,944.9518717089078,3.6799876983322427e-23,1.4441272472393544e-42
10582.539545,944.9527646437914,3.679884812943213e-23,1.4440868722148107e-42
10582.529545,944.9536575803626,3.6797819148812804e-23,1.4440464922170752e-42
10582.519545,944.9545505186214,3.679679004142061e-23,1.444006107244428e-42
10582.509544999999,944.9554434585677,3.679576080721151e-23,1.4439657172951402e-42
10582.499544999999,944.9563364002016,3.679473144614141e-23,1.4439253223674817e-42
10582.489544999999,944.9572293435232,3.679370195816624e-23,1.4438849224597233e-42
10582.479545,944.9581222885321,3.679267234324222e-23,1.4438445175701466e-42
10582.469545,944.9590152352288,3.67916426013246e-23,1.4438041076969957e-42
10582.459545,944.9599081836132,3.679061273236977e-23,1.4437636928385594e-42
10582.449545,944.960801133685,3.678958273633371e-23,1.44372327299311e-42
10582.439545,944.9616940854445,3.678855261317241e-23,1.443682848158921e-42
10582.429544999999,944.9625870388917,3.6787522362841663e-23,1.4436424183342562e-42
10582.419544999999,944.9634799940263,3.678649198529793e-23,1.4436019835174083e-42
10582.409544999999,944.9643729508488,3.6785461480496505e-23,1.4435615437066225e-42
10582.399545,944.9652659093585,3.6784430848394286e-23,1.443521098900207e-42
10582.389545,944.9661588695561,3.678340008894645e-23,1.4434806490964037e-42
10582.379545,944.9670518314414,3.6782369202109425e-23,1.4434401942935018e-42
10582.369545,944.9679447950143,3.6781338187839134e-23,1.4433997344897723e-42
10582.359545,944.9688377602748,3.678030704609176e-23,1.4433592696834952e-42
10582.349545,944.969730727223,3.6779275776823135e-23,1.4433187998729376e-42
10582.339544999999,944.9706236958589,3.6778244379989294e-23,1.4432783250563738e-42
10582.329544999999,944.9715166661823,3.677721285554689e-23,1.443237845232103e-42
10582.319544999998,944.9724096381935,3.677618120345143e-23,1.4431973603983794e-42
10582.309545,944.9733026118922,3.677514942365923e-23,1.4431568705534882e-42
10582.299545,944.9741955872787,3.677411751612632e-23,1.4431163756957042e-42
10582.289545,944.9750885643529,3.6773085480808615e-23,1.4430758758232973e-42
10582.279545,944.9759815431147,3.677205331766242e-23,1.443035370934553e-42
10582.269545,944.9768745235643,3.6771021026643927e-23,1.442994861027752e-42
10582.259544999999,944.9777675057015,3.6769988607708997e-23,1.442954346101162e-42
10582.249544999999,944.9786604895265,3.676895606081399e-23,1.4429138261530708e-42
10582.239544999999,944.9795534750391,3.6767923385915135e-23,1.4428733011817602e-42
10582.229545,944.9804464622393,3.676689058296839e-23,1.4428327711855023e-42
10582.219545,944.9813394511274,3.6765857651929984e-23,1.4427922361625796e-42
10582.209545,944.9822324417032,3.6764824592756085e-23,1.4427516961112713e-42
10582.199545,944.9831254339667,3.676379140540263e-23,1.442711151029849e-42
10582.189545,944.9840184279179,3.676275808982646e-23,1.4426706009166183e-42
10582.179544999999,944.9849114235569,3.6761724645982877e-23,1.4426300457698254e-42
10582.169544999999,944.9858044208836,3.676069107382885e-23,1.442589485587782e-42
10582.159544999999,944.9866974198981,3.675965737332028e-23,1.4425489203687574e-42
10582.149545,944.9875904206001,3.6758623544413564e-23,1.4425083501110402e-42
10582.139545,944.98848342299,3.675758958706461e-23,1.4424677748129002e-42
10582.129545,944.9893764270678,3.675655550122997e-23,1.442427194472633e-42
10582.119545,944.9902694328332,3.675552128686553e-23,1.4423866090885065e-42
10582.109545,944.9911624402864,3.675448694392771e-23,1.442346018658811e-42
10582.099545,944.9920554494274,3.6753452472373147e-23,1.4423054231818446e-42
10582.089544999999,944.9929484602562,3.675241787215777e-23,1.442264822655878e-42
10582.079544999999,944.9938414727727,3.6751383143237754e-23,1.4422242170791915e-42
10582.069544999998,944.9947344869771,3.675034828556956e-23,1.4421836064500763e-42
10582.059545,944.9956275028691,3.674931329910953e-23,1.4421429907668194e-42
10582.049545,944.9965205204489,3.674827818381393e-23,1.4421023700277043e-42
10582.039545,944.9974135397167,3.6747242939638766e-23,1.4420617442310045e-42
10582.029545,944.9983065606722,3.674620756654099e-23,1.442021113375031e-42
10582.019545,944.9991995833155,3.674517206447653e-23,1.4419804774580538e-42
10582.009544999999,945.0000926076467,3.6744136433401663e-23,1.4419398364783574e-42
10581.999544999999,945.0009856336657,3.674310067327311e-23,1.4418991904342438e-42
10581.989544999999,945.0018786613724,3.674206478404666e-23,1.4418585393239775e-42
10581.979545,945.0027716907668,3.674102876567956e-23,1.4418178831458807e-42
10581.969545,945.0036647218493,3.673999261812721e-23,1.4417772218982034e-42
10581.959545,945.0045577546196,3.6738956341346475e-23,1.441736555579253e-42
10581.949545,945.0054507890777,3.673791993529402e-23,1.4416958841873287e-42
10581.939545,945.0063438252237,3.673688339992571e-23,1.4416552077206988e-42
10581.929544999999,945.0072368630574,3.673584673519823e-23,1.441614526177663e-42
10581.919544999999,945.0081299025792,3.67348099410681e-23,1.4415738395565155e-42
10581.909544999999,945.0090229437886,3.673377301749154e-23,1.441533147855538e-42
10581.899545,945.0099159866859,3.673273596442539e-23,1.4414924510730366e-42
10581.889545,945.0108090312712,3.673169878182536e-23,1.4414517492072737e-42
10581.879545,945.0117020775443,3.673066146964857e-23,1.4414110422565665e-42
10581.869545,945.0125951255053,3.6729624027851254e-23,1.4413703302191972e-42
10581.859545,945.0134881751543,3.672858645638989e-23,1.4413296130934583e-42
10581.849545,945.0143812264911,3.672754875522088e-23,1.441288890877638e-42
10581.839544999999,945.0152742795158,3.672651092430119e-23,1.4412481635700488e-42
10581.829544999999,945.0161673342284,3.672547296358651e-23,1.441207431168951e-42
10581.819544999998,945.0170603906288,3.672443487303424e-23,1.4411666936726732e-42
10581.809545,945.0179534487171,3.6723396652600386e-23,1.4411259510794888e-42
10581.799545,945.0188465084934,3.672235830224158e-23,1.441085203387696e-42
10581.789545,945.0197395699577,3.6721319821914234e-23,1.441044450595584e-42
10581.779545,945.0206326331098,3.6720281211575144e-23,1.4410036927014578e-42
10581.769545,945.0215256979499,3.671924247118064e-23,1.4409629297036033e-42
10581.759544999999,945.0224187644778,3.671820360068749e-23,1.4409221616003245e-42
10581.749544999999,945.0233118326938,3.6717164600052296e-23,1.4408813883899176e-42
10581.739544999999,945.0242049025977,3.6716125469231426e-23,1.440840610070671e-42
10581.729545,945.0250979741894,3.6715086208181663e-23,1.4407998266408885e-42
10581.719545,945.0259910474692,3.671404681685945e-23,1.4407590380988605e-42
10581.709545,945.026884122437,3.6713007295221714e-23,1.4407182444428972e-42
10581.699545,945.0277771990927,3.6711967643224724e-23,1.4406774456712825e-42
10581.689545,945.0286702774364,3.671092786082505e-23,1.4406366417823116e-42
10581.679544999999,945.0295633574681,3.670988794797982e-23,1.4405958327743024e-42
10581.669544999999,945.0304564391877,3.670884790464542e-23,1.4405550186455433e-42
10581.659544999999,945.0313495225953,3.6707807730778415e-23,1.4405141993943297e-42
10581.649545,945.0322426076907,3.670676742633592e-23,1.440473375018979e-42
10581.639545,945.0331356944743,3.67057269912741e-23,1.4404325455177706e-42
10581.629545,945.0340287829458,3.670468642554975e-23,1.4403917108890092e-42
10581.619545,945.0349218731054,3.670364572911969e-23,1.4403508711310004e-42
10581.609545,945.035814964953,3.670260490194049e-23,1.4403100262420395e-42
10581.599545,945.0367080584886,3.6701563943969016e-23,1.4402691762204344e-42
10581.589544999999,945.0376011537122,3.6700522855162036e-23,1.440228321064488e-42
10581.579544999999,945.0384942506238,3.6699481635476214e-23,1.4401874607725005e-42
10581.569544999998,945.0393873492235,3.669844028486821e-23,1.44014659534277e-42
10581.559545,945.040280449511,3.6697398803295196e-23,1.4401057247736165e-42
10581.549545,945.0411735514867,3.6696357190713224e-23,1.440064849063315e-42
10581.539545,945.0420666551504,3.66953154470796e-23,1.4400239682101906e-42
10581.529545,945.0429597605022,3.669427357235098e-23,1.4399830822125422e-42
10581.519545,945.0438528675421,3.6693231566484076e-23,1.4399421910686707e-42
10581.509544999999,945.04474597627,3.669218942943586e-23,1.4399012947768876e-42
10581.499544999999,945.0456390866859,3.6691147161163054e-23,1.439860393335495e-42
10581.489544999999,945.0465321987899,3.669010476162262e-23,1.4398194867428035e-42
10581.479545,945.0474253125818,3.66890622307713e-23,1.4397785749971158e-42
10581.469545,945.048318428062,3.6688019568565765e-23,1.4397376580967317e-42
10581.459545,945.0492115452302,3.6686976774963067e-23,1.4396967360399653e-42
10581.449545,945.0501046640865,3.668593384992e-23,1.4396558088251215e-42
10581.439545,945.0509977846309,3.6684890793393434e-23,1.4396148764505077e-42
10581.429544999999,945.0518909068634,3.6683847605340395e-23,1.4395739389144373e-42
10581.419544999999,945.052784030784,3.6682804285717476e-23,1.439532996215207e-42
10581.409544999999,945.0536771563926,3.668176083448187e-23,1.4394920483511373e-42
10581.399545,945.0545702836893,3.668071725159076e-23,1.439451095320547e-42
10581.389545,945.0554634126742,3.667967353700006e-23,1.439410137121707e-42
10581.379545,945.0563565433471,3.667862969066774e-23,1.4393691737529676e-42
10581.369545,945.0572496757082,3.667758571255027e-23,1.4393282052126207e-42
10581.359545,945.0581428097574,3.667654160260473e-23,1.4392872314989818e-42
10581.349545,945.0590359454949,3.667549736078795e-23,1.4392462526103565e-42
10581.339544999999,945.0599290829203,3.6674452987056983e-23,1.43920526854506e-42
10581.329544999999,945.0608222220341,3.667340848136894e-23,1.4391642793014087e-42
10581.319544999998,945.0617153628358,3.667236384368042e-23,1.4391232848777e-42
10581.309545,945.0626085053256,3.66713190739491e-23,1.4390822852722725e-42
10581.299545,945.0635016495037,3.667027417213148e-23,1.43904128048342e-42
10581.289545,945.0643947953699,3.666922913818437e-23,1.4390002705094462e-42
10581.279545,945.0652879429243,3.666818397206527e-23,1.4389592553486843e-42
10581.269545,945.066181092167,3.666713867373136e-23,1.4389182349994543e-42
10581.259544999999,945.0670742430976,3.6666093243139177e-23,1.4388772094600493e-42
10581.249544999999,945.0679673957166,3.666504768024596e-23,1.4388361787287922e-42
10581.239544999999,945.0688605500237,3.6664001985008986e-23,1.438795142804006e-42
10581.229545,945.0697537060189,3.666295615738542e-23,1.4387541016840103e-42
10581.219545,945.0706468637023,3.6661910197331773e-23,1.438713055367098e-42
10581.209545,945.071540023074,3.666086410480568e-23,1.4386720038516064e-42
10581.199545,945.0724331841338,3.665981787976403e-23,1.4386309471358442e-42
10581.189545,945.073326346882,3.6658771522163994e-23,1.4385898852181304e-42
10581.179544999999,945.0742195113182,3.6657725031962776e-23,1.4385488180967857e-42
10581.169544999999,945.0751126774428,3.665667840911737e-23,1.4385077457701222e-42
10581.159544999999,945.0760058452555,3.6655631653584967e-23,1.43846666823646e-42
10581.149545,945.0768990147563,3.665458476532311e-23,1.4384255854941332e-42
10581.139545,945.0777921859456,3.665353774428843e-23,1.4383844975414397e-42
10581.129545,945.0786853588229,3.66524905904381e-23,1.438343404376699e-42
10581.119545,945.0795785333886,3.665144330372968e-23,1.4383023059982456e-42
10581.109545,945.0804717096424,3.66503958841203e-23,1.4382612024043972e-42
10581.099545,945.0813648875846,3.6649348331567e-23,1.4382200935934676e-42
10581.089544999999,945.0822580672151,3.6648300646027154e-23,1.4381789795637846e-42
10581.079544999999,945.0831512485337,3.664725282745794e-23,1.438137860313667e-42
10581.069544999998,945.0840444315406,3.664620487581676e-23,1.4380967358414438e-42
10581.059545,945.0849376162357,3.6645156791060844e-23,1.4380556061454364e-42
10581.049545,945.0858308026192,3.664410857314708e-23,1.438014471223953e-42
10581.039545,945.0867239906909,3.664306022203314e-23,1.4379733310753326e-42
10581.029545,945.0876171804509,3.6642011737676157e-23,1.4379321856978925e-42
10581.019545,945.0885103718992,3.6640963120033295e-23,1.4378910350899523e-42
10581.009544999999,945.0894035650358,3.6639914369062115e-23,1.437849879249846e-42
10580.999544999999,945.0902967598607,3.66388654847199e-23,1.4378087181758976e-42
10580.989544999999,945.0911899563739,3.6637816466963856e-23,1.4377675518664282e-42
